root_id,primary_type,additional_types,super_class,flow,side,nt_type,nt_type_score
720575940604693164,CB3930,,central,intrinsic,left,ACH,0.78
720575940629345398,CB4244,"AVLP245, AVLP247, AVLP248, aSP10a",central,intrinsic,left,ACH,0.93
720575940621848858,TmY31,,optic,intrinsic,left,ACH,0.91
720575940619853481,CB4244,"AVLP245, AVLP247, AVLP248, aSP10a",central,intrinsic,left,ACH,0.87
720575940646355508,Tm16,,optic,intrinsic,left,ACH,0.84
720575940625503792,CB2657,CL134,central,intrinsic,left,GLUT,0.77
720575940651277814,CL090_e,,central,intrinsic,left,ACH,0.8
720575940606756198,CB1467,,central,intrinsic,left,ACH,0.81
720575940629569340,CL090_c,,central,intrinsic,left,ACH,0.9
720575940627608169,CB3872,CL090_d,central,intrinsic,left,ACH,0.9
720575940630959780,WEDPN6B,WEDPN6C,central,intrinsic,left,GLUT,0.59
720575940630434858,LTe58,PLP153,visual_projection,intrinsic,left,ACH,0.94
720575940637615205,CL048,,central,intrinsic,left,GLUT,0.78
720575940630263619,KCab-p,,central,intrinsic,left,ACH,1.0
720575940632802785,SMP460,,central,intrinsic,right,ACH,0.73
720575940626386025,CB1131,"PS043, PS044",central,intrinsic,left,ACH,0.76
720575940645163287,Tm32,,optic,intrinsic,left,GLUT,0.78
720575940626090782,FB8G,,central,intrinsic,right,GLUT,0.92
720575940637901731,CB1876,,central,intrinsic,left,ACH,0.59
720575940615152011,CB2761,M_vPNml76,central,intrinsic,left,GABA,0.88
720575940626065162,CB1434,,central,intrinsic,left,GLUT,0.84
720575940627201929,T4a,,optic,intrinsic,right,ACH,0.65
720575940647770489,CB1679,,central,intrinsic,right,GLUT,0.68
720575940622055777,WED127,,central,intrinsic,left,ACH,0.8
720575940627198799,KCab-p,,central,intrinsic,left,ACH,1.0
720575940622412838,KCab-p,,central,intrinsic,right,ACH,1.0
720575940636478063,T5a,,optic,intrinsic,right,ACH,0.59
720575940629319106,KCab-p,,central,intrinsic,right,ACH,1.0
720575940615000426,LHAD1b4,,central,intrinsic,right,ACH,0.88
720575940621616133,LHAV2g2_a,,central,intrinsic,left,ACH,0.75
720575940624207145,SMP194,,central,intrinsic,left,ACH,0.79
720575940623393160,Tm7,,optic,intrinsic,right,ACH,0.85
720575940620510640,PLP099,,central,intrinsic,right,ACH,0.82
